"text","created","id","sentiment"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy all:

NFL teams Ì†ºÌøà
NBA teams Ì†ºÌøÄ
MLB teams ‚öæÔ∏è
NHL teams Ì†ºÌøí

and still have $75B‚Ä¶","2017-08-02 14:11:46",892749768832811008,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:45",892749767301750784,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:11:43",892749756954529792,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:38",892749739225174016,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:28",892749696216772608,"neutral"
"Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/wAH4YFGTr1","2017-08-02 14:11:27",892749689648447488,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:26",892749687849193472,"neutral"
"$AAPL lol PT raises after gap up looking similar to nflx","2017-08-02 14:11:21",892749667162873856,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:17",892749648510803968,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:15",892749641246277632,"neutral"
"$LL massive winner so far amazing day hit $MTBC this morning long and $FCX. lost a little on $RDFN and fucked up‚Ä¶ https://t.co/HDl6i7opQo","2017-08-02 14:11:15",892749638935101440,"negative"
"RT @DividendMaster: i'm so old i recall $AAPL earning $1.85 on $49.6bln in revs in Q3 2015 

stock was $110-120 back then 

now $157 on $1.‚Ä¶","2017-08-02 14:11:13",892749632589242368,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:12",892749629195943936,"neutral"
"Ì†ºÌºè to Ì†ºÌΩé.... You are moving in the wrong direction. 

$AAPL $AVGO $FB $NFLX $BA","2017-08-02 14:11:07",892749606458580992,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:04",892749595972780032,"neutral"
"Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/3MhvSKfgbB","2017-08-02 14:11:04",892749593959596032,"neutral"
"RT @SJosephBurns: Revenue Growth, year-over-year...
$FB: +45%
$NFLX: +33%
$AMZN: +25%
$GOOGL: +21%
$AAPL: +6% 

Via @charliebilello https:/‚Ä¶","2017-08-02 14:11:00",892749579640336384,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:11:00",892749576180047872,"neutral"
"$aapl sep15 160c now at 3.25  oct20  160c now at 4.94  - these are perfect examples of using 20/80 rule to leverage on BIG wins.","2017-08-02 14:10:56",892749560950530048,"positive"
"$AAPL) up 5.55%!","2017-08-02 14:10:54",892749551819476992,"neutral"
"Barclays PLC Boosts Apple Inc. $AAPL Price Target to $146.00 https://t.co/LTX9SNuwhk","2017-08-02 14:10:50",892749536002793472,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:48",892749529270951936,"neutral"
"Boy the market seems super excited about $AAPL  Really taking off eh!","2017-08-02 14:10:48",892749528893444096,"negative"
"RT @StevePTrading: $AAPL $160 is the top for this month we will NOT go any higher time to write some FAT premiums.","2017-08-02 14:10:45",892749516734115840,"negative"
"RT @GrokTrade: APPLE INC $AAPL $157.89  
New 52 week high on earnings report.","2017-08-02 14:10:43",892749507397603328,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:40",892749493572993024,"neutral"
"LOL @davidfaber Guy says to buy $AAPL because of AR then doesn't know what AR stands for on @CNBCnow","2017-08-02 14:10:35",892749472509440000,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:34",892749470852685824,"neutral"
"Barclays PLC Boosts Apple Inc. $AAPL Price Target to $146.00 https://t.co/ARaxxvJiX0","2017-08-02 14:10:19",892749405757079552,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:19",892749405094387712,"neutral"
"RT @StockTwits: Here's what every Wall Street bank thinks about $AAPL after earnings.

Via @Street_Insider https://t.co/KTBdGlDSso https://‚Ä¶","2017-08-02 14:10:18",892749403005612032,"neutral"
"RT @racernic: $AAPL hit 22k...oops I mean the DOW hit 22k. yeah thats what i mean :-)https://t.co/7LS0DhxRC3 $DJIA","2017-08-02 14:10:15",892749390108135424,"negative"
"Back into AAPL $AAPL https://t.co/81XLmyJvBf TV_TradingIdeas","2017-08-02 14:10:15",892749389587939328,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:12",892749377692815360,"neutral"
"RT @GerberKawasaki: #stocks start mixed #DOW breaks lucky 22k! Apple drives it over the top. Up $8 after a good #earnings report. $aapl htt‚Ä¶","2017-08-02 14:10:12",892749375620775936,"positive"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:10:11",892749370856222720,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:09",892749365898612736,"neutral"
"$AAPL April 2018 160/175 call spreads popular this morning, 3K","2017-08-02 14:10:07",892749355777765376,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:04",892749342519570432,"neutral"
"RT @GrokTrade: APPLE INC $AAPL $157.89  
New 52 week high on earnings report.","2017-08-02 14:10:02",892749335431172096,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:10:00",892749326413250560,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:09:56",892749309363531776,"positive"
"$AAPL $160 is the top for this month we will NOT go any higher time to write some FAT premiums.","2017-08-02 14:09:50",892749282574557184,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:49",892749280234029056,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:46",892749265809940480,"neutral"
"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0","2017-08-02 14:09:44",892749258511622144,"negative"
"RT @StockTwits: If you missed it, don't worry. Here's  $AAPL earnings in 50 seconds Ì†ΩÌ∏éÌ†ΩÌπå https://t.co/KwXK5xlZHU","2017-08-02 14:09:44",892749257626857472,"negative"
"RT @ibadaan: I don't see why $AAPL should grow a further, lofty $200bn Market Cap, to break $1 Trillion valuation. Shows Stock Markets are‚Ä¶","2017-08-02 14:09:44",892749257559724032,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:43",892749256381145088,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:38",892749234759512064,"neutral"
"Back into AAPL $AAPL https://t.co/QvzUBYZ10f","2017-08-02 14:09:31",892749203490746368,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:21",892749164257398784,"neutral"
"RT @tendollarcalls: Out $AAPL $155 P @.32 ... nice little $1k + gain https://t.co/xk50xNolwP","2017-08-02 14:09:18",892749151171162112,"positive"
"RT @OphirGottlieb: https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL","2017-08-02 14:09:18",892749149065576448,"positive"
"It's hard to move $AAPL 5% in one day. Here's why yesterday's Q3 earnings were good enough to do just that: https://t.co/Y9SezyJFth","2017-08-02 14:09:16",892749141662629888,"positive"
"Stevens First Principles Investment Advisors Has Decreased Apple $AAPL Stake By $2.73 Million - ...","2017-08-02 14:09:15",892749136264613888,"neutral"
"RT @MadMoneyOnCNBC: $AAPL up 5+% after hours, and earnings just got a lot juicier https://t.co/gfZqw9RvEf https://t.co/z0GDCyPsva","2017-08-02 14:09:12",892749125904736256,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:08",892749107726434304,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:09:08",892749106388643840,"positive"
"$AAPL this dump is surprising for a big company","2017-08-02 14:09:06",892749097672876032,"neutral"
"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0","2017-08-02 14:09:04",892749093126189056,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:09:02",892749081218605056,"neutral"
"#badcryptopodcast's video https://t.co/7hISTSKRQF #Dow22K #iG #BillnTed $AAPL $fB $TSLA #cryptocurrency what a time to be alive!!!!","2017-08-02 14:08:56",892749058103812096,"positive"
"Took a $16 bearish shot on $AAPL yesterday. Now at $6 w/ 3 wks left.
Anyone spot me a ten so I can call it even &amp; not have to tuck tail?","2017-08-02 14:08:49",892749030467522560,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:49",892749027741020160,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:42",892748998016081920,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:39",892748985093550080,"neutral"
"Apple given $170.00 PT by Citigroup Inc.. buy rating. https://t.co/faid5nxT3M $AAPL #AAPL","2017-08-02 14:08:35",892748969188655104,"negative"
"RT @ValueLine: Shares of #Apple continue to gain this morning on news of the #tech giant‚Äôs June-quarter results. $AAPL https://t.co/19IHvlp‚Ä¶","2017-08-02 14:08:30",892748949953458176,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:30",892748947244150784,"neutral"
"$AAPL lets see if we can get a bounce around this area","2017-08-02 14:08:27",892748937647579136,"neutral"
"#stocks start mixed #DOW breaks lucky 22k! Apple drives it over the top. Up $8 after a good #earnings report. $aapl https://t.co/W1xkV1BQpC","2017-08-02 14:08:23",892748920539033600,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:22",892748913853255680,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:16",892748888733384704,"neutral"
"Out $AAPL $155 P @.32 ... nice little $1k + gain https://t.co/xk50xNolwP","2017-08-02 14:08:09",892748860254244864,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:08",892748857783627776,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:08:07",892748851370758144,"neutral"
"Google Earth app update adds 64-bit support in time for iOS 11 cutoff, new 3D views https://t.co/5kulEMhtY8‚Ä¶ https://t.co/xhFjiAteE4","2017-08-02 14:08:07",892748851076931584,"neutral"
"Amazing to watch so many liars say they were in $aapl. Sold the top. Bought puts. Bla bla. There are days I hate $twtr. Sad.","2017-08-02 14:08:05",892748844340985856,"negative"
"$AAPL going to way heavy on $QQQ if can't hold and fades","2017-08-02 14:07:58",892748814506962944,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:07:58",892748814217433088,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:53",892748791509594112,"neutral"
"RT @DavidGZeiler: #Apple #earnings talk focused on #iPhone and #iPad sales, but the real story is the 22% YOY jump in services revenue. $AA‚Ä¶","2017-08-02 14:07:51",892748783783751680,"positive"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:07:50",892748782869389312,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:46",892748765773275136,"neutral"
"RT @Sassy_SPY: $AAPL PT Raised to $176 from $165 at JPMorgan. Citi raised from $160 to $170","2017-08-02 14:07:40",892748739705675776,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:07:38",892748731321270272,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:37",892748726573309952,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:27",892748684198383616,"neutral"
"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.‚Ä¶","2017-08-02 14:07:25",892748676636041216,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:24",892748673909755904,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:16",892748640040534016,"neutral"
"$AAPL puts wheeeee","2017-08-02 14:07:14",892748629269774336,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:13",892748626753146880,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:07:13",892748625062834176,"neutral"
"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0","2017-08-02 14:07:12",892748623116500992,"negative"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 14:07:08",892748603940274176,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:59",892748568339107840,"neutral"
"$AAPL the speed at which this drops vs any prop is like 10:1 right now","2017-08-02 14:06:58",892748562743906304,"positive"
"Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/cEQTofAgC0","2017-08-02 14:06:54",892748545421430784,"neutral"
"#Apple #earnings talk focused on #iPhone and #iPad sales, but the real story is the 22% YOY jump in services revenue. $AAPL #stocks","2017-08-02 14:06:51",892748533643841536,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:49",892748524105986048,"neutral"
"$AAPL covered most, leftovers on auto and ignore","2017-08-02 14:06:45",892748507320389632,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:43",892748501947269120,"neutral"
"https://t.co/UDV2X6g8EO
Apple hits record high, powers Dow past 22,000
-
$AAPL","2017-08-02 14:06:29",892748442790838272,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:27",892748433957769216,"neutral"
"RT @Sandro_power: $AAPL buying in some sept 15 160 calls here at 3.20 as $AAPL trades at 157.90, it could go lower but it was explained in‚Ä¶","2017-08-02 14:06:27",892748433458647040,"negative"
"$aapl puts working because Tim Cook sucks lol.... https://t.co/Z8lFhGcW0N","2017-08-02 14:06:26",892748428941414400,"positive"
"RT @iamkoshiek: @PandianAMS Brilliant tweet. Interestingly though,  $AAPL has only made one acquisition larger than $1bn over the last 6 ye‚Ä¶","2017-08-02 14:06:23",892748414391394304,"positive"
"RT @OphirGottlieb: https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL","2017-08-02 14:06:21",892748407311171584,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:21",892748406992588800,"neutral"
"$AAPL noticing more and more stocks making less of an effort to bull trap people over key levels and simply just dumping on the spot","2017-08-02 14:06:19",892748397152698368,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:14",892748378576003072,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:06:13",892748374625185792,"neutral"
"$AAPL was thinking to sell calls but didnt think it would dump this fast. #stocks #trade #investing","2017-08-02 14:06:13",892748372079251456,"negative"
"$AAPL Gains 5.8% on Q3 Earnings vs an Expected ¬±3.6% Move According to the 04-Aug-17 Options Straddle https://t.co/FuVCl6cVDb","2017-08-02 14:06:04",892748337887289344,"neutral"
"#NowPlaying My Moment (feat. 2 Chainz, Meek Mill and Jeremih) by DJ Drama, 2 Chainz, Meek Mill, Jeremih $AAPL ‚ô´ https://t.co/PlJpXTDKBq","2017-08-02 14:05:58",892748313157656576,"positive"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 14:05:58",892748312901812224,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:05:58",892748309130952704,"neutral"
"Shorting $AAPL into fade. Using puts expiring Friday.","2017-08-02 14:05:46",892748258900148224,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:05:42",892748242521391104,"neutral"
"$AAPL WEEEE that's how we do it at #TeamPTTTTP #Earnings #Options #BOOM #Alltimehighs GREAT TRADE @NbPTTTTP MY MAN‚Ä¶ https://t.co/5H9hSDcYF8","2017-08-02 14:05:37",892748221499551744,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:05:30",892748195347939328,"neutral"
"RT @LeonLazaroff: Curious that Apple doing well is a surprise, but lots of $AAPL naysayers out there: https://t.co/zAxl7L6qJz @TheStreet","2017-08-02 14:05:24",892748170127482880,"positive"
"https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL","2017-08-02 14:05:24",892748168110026752,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:05:24",892748166814150656,"neutral"
"RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd","2017-08-02 14:05:22",892748161596485632,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:05:15",892748131435241472,"neutral"
"I know Im crazy but going to try and get cute here for a change. 

S $AAPL 157.85
159.85 Stop
Risk -2","2017-08-02 14:05:14",892748125936402432,"negative"
"@danshep55 You watching $AAPL?","2017-08-02 14:05:09",892748105556402176,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:05:06",892748093560684544,"neutral"
"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶","2017-08-02 14:05:06",892748093371936768,"positive"
"Shares of #Apple continue to gain this morning on news of the #tech giant‚Äôs June-quarter results. $AAPL https://t.co/19IHvlprGZ","2017-08-02 14:04:58",892748060517859328,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:04:57",892748054310400000,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:04:48",892748016779759616,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:04:42",892747993257922560,"neutral"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 14:04:41",892747989856530432,"negative"
"These new $AAPL iPhone 8 amateur 3d renders based on leaks actually look really nice. https://t.co/CsSC1a5kAw","2017-08-02 14:04:37",892747969916809216,"neutral"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:04:36",892747965630103552,"neutral"
"$AAPL sellers have emerged but IOO, it's an adj of long inventory in ""3"" waves. Fair disclosure-we r long.","2017-08-02 14:04:26",892747926157623296,"positive"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:04:21",892747904305311744,"neutral"
"$AAPL like every other earnings such pressure on a fade off the highs","2017-08-02 14:04:18",892747891965644800,"negative"
"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0","2017-08-02 14:04:16",892747883023392768,"negative"
"$AAPL buying in some sept 15 160 calls here at 3.20 as $AAPL trades at 157.90, it could go lower but it was explained in the video","2017-08-02 14:04:11",892747864195174400,"negative"
"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶","2017-08-02 14:04:10",892747858855591936,"neutral"
"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded","2017-08-02 14:04:09",892747853487108096,"negative"
