"text","created","id","sentiment"
"RT @CNBCnow: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzX‚Ä¶","2017-08-01 20:30:27",892482681438470144,"neutral"
"RT @CNBCnow: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzX‚Ä¶","2017-08-01 20:30:27",892482681212162048,"neutral"
"Beat beat $AAPL","2017-08-01 20:30:27",892482681207783424,"neutral"
"RT @CNBCnow: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzX‚Ä¶","2017-08-01 20:30:27",892482679874125824,"neutral"
"RT @CNBC: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/eGDf10AZR7 https://t.co/5NKpNC‚Ä¶","2017-08-01 20:30:26",892482679295365120,"neutral"
"RT @CNBC: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/eGDf10AZR7 https://t.co/5NKpNC‚Ä¶","2017-08-01 20:30:26",892482676740902912,"neutral"
"RT @StockTwits: It's less than 3 hours away. GET ready. 
$AAPL https://t.co/7MfL1r1q3k https://t.co/MLbAAUGvRi","2017-08-01 20:30:25",892482671343017984,"neutral"
"RT @CNBC: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/eGDf10AZR7 https://t.co/5NKpNC‚Ä¶","2017-08-01 20:30:24",892482667354238976,"neutral"
"RT @CNBC: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/eGDf10AZR7 https://t.co/5NKpNC‚Ä¶","2017-08-01 20:30:23",892482666653548544,"neutral"
"RT @CNBCnow: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzX‚Ä¶","2017-08-01 20:30:23",892482666515361792,"neutral"
"RT @CNBCnow: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzX‚Ä¶","2017-08-01 20:30:22",892482659192057856,"neutral"
"RT @CNBCnow: EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzX‚Ä¶","2017-08-01 20:30:19",892482649415180288,"neutral"
"RT @fraserrc: $aapl reports.  Grab some corn .","2017-08-01 20:30:14",892482625356668928,"negative"
"EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/eGDf10AZR7 https://t.co/5NKpNCKy33","2017-08-01 20:30:13",892482622236102656,"neutral"
"EARNINGS: Apple Q3 EPS $1.67 vs. $1.57 Est.; Q3 Revs. $45.4B vs. $44.89B Est. ‚Ä¢ $AAPL https://t.co/UzI8Uh9GJI https://t.co/WzXaVsnsPH","2017-08-01 20:30:13",892482622219313152,"neutral"
"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/eNEJFp47SU

$NFLX $TSLA $AAPL $BIDU $GS $FB $AMZN $GOOGL $NVDA","2017-08-01 20:30:12",892482619669176320,"neutral"
"$AAPL earnings... https://t.co/KbxNRlzgS2","2017-08-01 20:30:12",892482618943565824,"neutral"
"RT @alex: waiting for $AAPL earnings like https://t.co/jddNyho86r","2017-08-01 20:30:12",892482618427457536,"neutral"
"No position in $AAPL, but with EVERYONE buying calls on my twitter feed think i'd rather be short than long if you put a gun to my head.","2017-08-01 20:30:11",892482612731760640,"negative"
"Up from nap ..had coffee..bring on $aapl","2017-08-01 20:30:10",892482611104423936,"positive"
"Here's What a $1,000 Investment in the #Apple 1980 Debut Is Worth Today https://t.co/FakLG0fAvv $AAPL #AppleStock https://t.co/iIZntMQx2i","2017-08-01 20:30:08",892482602749349888,"positive"
"RT @ballance: Waiting for $AAPL earnings is roughly like this https://t.co/CdQuqeOHW6","2017-08-01 20:30:07",892482598638833664,"neutral"
"$AAPL on tap... Best part of it is watching everyone expecting the numbers. $SPX $NVDA Ì†ΩÌ∏Ç","2017-08-01 20:30:06",892482591655419904,"positive"
"$AAPL  I dont work on measured moves so not going to guess at upside but here are major support levels https://t.co/eeb7tDjjW9","2017-08-01 20:30:03",892482582503358464,"positive"
"RT @StockTwits: We're going live on Instagram for $AAPL earnings in just a few minutes. Make sure you're following us https://t.co/EqQDhTss‚Ä¶","2017-08-01 20:30:03",892482579814809600,"neutral"
"RT @foimbert: People waiting for $AAPL earnings like https://t.co/u1QDehoHpP","2017-08-01 20:30:02",892482578405507072,"neutral"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:30:02",892482577533206528,"neutral"
"Woke up just for $AAPL earnings... hit or miss... market reaction could be insane in either direction","2017-08-01 20:29:53",892482539591393280,"negative"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:29:53",892482539272777728,"neutral"
"$AAPL I HAVE TO PEE SO BAD","2017-08-01 20:29:53",892482538257698816,"negative"
"All eyes on $AAPL","2017-08-01 20:29:52",892482533530771456,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:29:51",892482532217937920,"negative"
"$aapl reports.  Grab some corn .","2017-08-01 20:29:43",892482496176291840,"negative"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:29:42",892482494263697408,"neutral"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:29:42",892482491151417344,"neutral"
"PSA: Humans, remember that this will be the high frequency trading algorithms for 3 mins after $aapl earnings. Stay‚Ä¶ https://t.co/9jZqqBySK6","2017-08-01 20:29:34",892482459744387072,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:29:33",892482456967942144,"negative"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:29:30",892482442220761088,"neutral"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:29:28",892482434939441152,"neutral"
"Tried to do a defined risk earnings trade in $AAPL. Never got filled... Ì†ΩÌ∏í https://t.co/Ny3UjmqGbi","2017-08-01 20:29:27",892482430149562368,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:29:23",892482412139204608,"negative"
"RT @LeonLazaroff: Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1","2017-08-01 20:29:15",892482381436907520,"neutral"
"RT @Sandro_power: $AAPL lots of guessing but my july 29 plan contains the key numbers of pivot points and what they mean.  
 https://t.co/C‚Ä¶","2017-08-01 20:29:09",892482354723209216,"positive"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:29:03",892482327690924032,"neutral"
"$AAPL 1 min warning. grab ur skirts and hike ur ballz","2017-08-01 20:29:01",892482321663787008,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:28:52",892482285328642048,"negative"
"RT @CNBCClosingBell: All eyes on Apple. Earnings out in less than 3 minutes! $AAPL https://t.co/q9z29qoMWB","2017-08-01 20:28:52",892482282375725056,"neutral"
"Waiting on $AAPL earnings... https://t.co/UB1y4hBoz3","2017-08-01 20:28:49",892482270279454720,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:28:47",892482262427631616,"negative"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:28:44",892482249999994880,"neutral"
"$AAPL reporting imminently. #Apple RO","2017-08-01 20:28:39",892482228881694720,"neutral"
"All eyes on whether the iPhone will ship in September or later $AAPL https://t.co/HduX9EjEDL","2017-08-01 20:28:35",892482212607741952,"neutral"
"RT @BVZ_Investools: $AAPL takes center stage with their earnings announcement after the bell today. https://t.co/BKo26k5lds","2017-08-01 20:28:35",892482209973641216,"positive"
"RT @jessicaepoynt3r: Best part of $aapl earnings is watching people wait for aapl earnings.","2017-08-01 20:28:33",892482204479180800,"negative"
"RT @canadayba: $AAPL 5% move either way. Not much more than that.","2017-08-01 20:28:32",892482198812676096,"neutral"
"Ok, $AAPL traders, get ready or as the Dovells said ""You Can't Sit Down"" $SPX $NDX $IWM https://t.co/ph32ZZlEas","2017-08-01 20:28:30",892482191959240704,"neutral"
"$AAPL flip a coin. Down then up, up then down..?","2017-08-01 20:28:29",892482188570243072,"neutral"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:28:29",892482187026726912,"neutral"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:28:29",892482186091298816,"neutral"
"$AAPL earnings report come outs in 5 min. Tune in to https://t.co/FMY2n7HW17 for the full coverage #AAPL‚Ä¶ https://t.co/rA9Npknyvk","2017-08-01 20:28:27",892482180248621056,"positive"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:28:25",892482168160743424,"neutral"
"RT @ihors3: $AAPL short interest is $5.7 billion, down $3.9 billion from its May 31st high of $9.7 billion as shorts fear strong iPhone8 gu‚Ä¶","2017-08-01 20:28:24",892482165384110080,"negative"
"Here comes $AAPL","2017-08-01 20:28:19",892482146316767232,"neutral"
"Let's go $AAPL Ì†æÌ¥òÌ†æÌ¥ò","2017-08-01 20:28:11",892482111634014208,"neutral"
"All eyes on Apple. Earnings out in less than 3 minutes! $AAPL https://t.co/q9z29qoMWB","2017-08-01 20:28:03",892482078889193472,"neutral"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:28:03",892482075978321920,"neutral"
"RT @Ian_Winer: Tune In alert: I'm on @CNBCClosingBell w/ @BillGriffeth &amp; @SaraEisen at approx 1:30(PT) / 4:30(ET) discussing $AAPL. #Markets","2017-08-01 20:28:00",892482063382618112,"neutral"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:27:54",892482038544175104,"neutral"
"Retweeted Downtown Josh Brown (@ReformedBroker):

There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:27:52",892482032005033984,"neutral"
"$AAPL earnings bring out more Ms. Cleo than any other stock!","2017-08-01 20:27:51",892482026456199168,"neutral"
"RT @CNBCFastMoney: $AAPL reporting earnings tomorrow, but @RichartRoss says things are about to get ""a little weird"" for tech https://t.co/‚Ä¶","2017-08-01 20:27:50",892482021414633472,"negative"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:27:49",892482017526337536,"neutral"
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID","2017-08-01 20:27:44",892481996978573312,"neutral"
"RT @blacksquire_: This Video Gives An Idea Of #iPhone 8 Speed Against The 7 https://t.co/YNrqtW5MyI #valueinvesting $AAPL","2017-08-01 20:27:42",892481987583365120,"neutral"
"@raypalms $AAPL is quite a bit safer, good luck with the #earnings. Here they come...","2017-08-01 20:27:41",892481986304061440,"positive"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:27:36",892481963000516608,"neutral"
"RT cheddar ""Waiting for $AAPL earnings like https://t.co/ZCruLVB73M""","2017-08-01 20:27:35",892481960429355008,"neutral"
"RT @jimcramer: Is this market actually squaring off right here because of how important $AAPL is?","2017-08-01 20:27:30",892481938363219968,"positive"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:27:28",892481929366441984,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:27:24",892481913742651392,"negative"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:27:23",892481908613009408,"neutral"
"RT @LeonLazaroff: Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1","2017-08-01 20:27:23",892481908457787392,"neutral"
"Best part of $aapl earnings is watching people wait for aapl earnings.","2017-08-01 20:27:20",892481898785779712,"negative"
"Ugh: Hate the waiting! Keep refreshing the $AAPL IR page. https://t.co/sAhZvcFHUg","2017-08-01 20:27:16",892481882662748160,"negative"
"RT @LeonLazaroff: Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1","2017-08-01 20:27:16",892481879328382976,"neutral"
"$AAPL bear should be watching this --&gt; https://t.co/wvCJet9yjC","2017-08-01 20:27:12",892481864090476544,"neutral"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:27:08",892481848542212096,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:27:03",892481826446618624,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:27:00",892481815377842176,"negative"
"RT @ReformedBroker: There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:26:58",892481805382815744,"neutral"
"Seriously though: unless these $AAPL earnings are on shitty side, vol will take large dump!","2017-08-01 20:26:54",892481787645087744,"neutral"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:26:51",892481776462868480,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:51",892481776240795648,"negative"
"There are 79 analysts covering $AAPL tonight but you probably have an edge.","2017-08-01 20:26:51",892481775200600064,"neutral"
"Apple blow-by-blow analysis @TheStreet Live Blog $AAPL earnings: https://t.co/Qj9dPs1ON1","2017-08-01 20:26:50",892481772159725568,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:46",892481755730640896,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:28",892481680409284608,"negative"
"Follow @fromedome if you want to get smart on $AAPL earns...will new iPhone ship in Sept or Oct? https://t.co/SPyd877AaN","2017-08-01 20:26:27",892481673987842048,"neutral"
"$AAPL 5% move either way. Not much more than that.","2017-08-01 20:26:22",892481655419666432,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:22",892481654979256320,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:20",892481646057967616,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:09",892481601434771456,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:26:08",892481596326072320,"negative"
"RT @RetroWallSt: Sliding into $AAPL earnings like: https://t.co/gq2fs6Um7q","2017-08-01 20:26:06",892481587530563584,"neutral"
"Aug 01 Tuesday, $AAPL closed $150.05","2017-08-01 20:25:58",892481553137324032,"neutral"
"$AAPL short interest is $5.7 billion, down $3.9 billion from its May 31st high of $9.7 billion as shorts fear stron‚Ä¶ https://t.co/RzCLMNfsxr","2017-08-01 20:25:50",892481519117373440,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:25:43",892481490407358464,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:25:38",892481469985288192,"negative"
"Sliding into $AAPL earnings like: https://t.co/gq2fs6Um7q","2017-08-01 20:25:38",892481467951050752,"neutral"
"wheres a link to the $AAPL earnings call?","2017-08-01 20:25:34",892481451194798080,"neutral"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:25:33",892481448875347968,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:25:19",892481391031721984,"negative"
"RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:25:17",892481380998950912,"neutral"
"$AAPL:

Apple Earnings Live Blog:

https://t.co/j0d8TCse2N","2017-08-01 20:25:05",892481329815625728,"neutral"
"StockTwits going live on.... Insta? ... for $aapl earnings?? https://t.co/oWuXuCF1XT","2017-08-01 20:24:59",892481307984396288,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:24:54",892481284387328000,"negative"
"Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk","2017-08-01 20:24:51",892481273800871936,"neutral"
"30 minutes until $AAPL twitter 

Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏Ì†ΩÌ≤∏","2017-08-01 20:24:51",892481271657398272,"neutral"
"$AAPL for those interested... current bracket is 142.20 to 155.90  will reevaluate if if violates either one of tho‚Ä¶ https://t.co/CgBotFU4xc","2017-08-01 20:24:45",892481245346746368,"positive"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:24:29",892481178674003968,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:24:26",892481166682370048,"negative"
"$AAPL Todays trading with Apple Inc. for $149.7703 on date August 01, 2017. #Finance #Stocks","2017-08-01 20:24:23",892481153495642112,"negative"
"RT @StockTwits: Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL https://‚Ä¶","2017-08-01 20:24:14",892481119131586560,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:24:13",892481111078645760,"negative"
"$AAPL bounced out of support - lets see what earnings bring - resistance at 151.10","2017-08-01 20:24:05",892481080217022464,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:24:04",892481075443847168,"negative"
"#Apple earnings due out soon! $AAPL #finance","2017-08-01 20:24:03",892481069035008000,"neutral"
"$AAPL favorable trading in after/hour market","2017-08-01 20:24:01",892481060767977472,"positive"
"Hot Options Report: End of Day, August 1, 2017 - $WFT, $CHK, $AAPL, $RAD, $EIGI, $BAC, $MU

https://t.co/GiwvbhKob1","2017-08-01 20:24:00",892481059413266432,"positive"
"Waiting for $AAPL earnings rank right up there with the 4th quarter 2 minute warning &amp; bottom of the 9th where women know not to ask for...","2017-08-01 20:24:00",892481057920094208,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:24:00",892481056951201792,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:23:52",892481023929352192,"negative"
"Retweeted StockTwits (@StockTwits):

Ì†ΩÌ∫® GET READY Ì†ΩÌ∫®

Apple earnings at 4:30 PM ET today. Here's every $AAPL... https://t.co/cKm9kR1nRk","2017-08-01 20:23:42",892480983894720512,"neutral"
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings","2017-08-01 20:23:41",892480978006020096,"negative"
"RT @StockTwits: Ì†ΩÌ∫® GET READY Ì†ΩÌ∫®

Apple earnings at 4:30 PM ET today. Here's every $AAPL earnings report (EPS and Revenue) since 2010 https://‚Ä¶","2017-08-01 20:23:39",892480970405949440,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:23:39",892480970145837056,"negative"
"RT @SykesFanClub: RT cheddar ""RT lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings""","2017-08-01 20:23:37",892480961723629568,"negative"
"@RGstocktrader i know why Options Wolf lost it on $AAPL earning then","2017-08-01 20:23:33",892480947135827968,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:23:33",892480946150281216,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:23:29",892480927485579264,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:23:14",892480863686074368,"negative"
"$AAPL Annoucing #Earnings #AfterMarket
#stocks #trading #investing","2017-08-01 20:23:13",892480860162859008,"negative"
"RT @barna_erom: Algos waiting on that $AAPL report https://t.co/eJUw1NT5TS","2017-08-01 20:23:12",892480858103435264,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:23:09",892480845482774528,"negative"
"RT cheddar ""RT lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings""","2017-08-01 20:23:08",892480840558669824,"negative"
"RT @JeffMacke: $AAPL This is the least important Apple quarter since the release of the iPhone.","2017-08-01 20:23:02",892480813761273856,"positive"
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz","2017-08-01 20:22:55",892480787710435328,"neutral"
"$AAPL hold sax solo music‚Ä¶ https://t.co/EggaSDMroT","2017-08-01 20:22:45",892480742092972032,"positive"
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings","2017-08-01 20:22:23",892480650514755584,"negative"
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz","2017-08-01 20:22:19",892480635305996288,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:22:16",892480624057090048,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:22:15",892480617677557760,"negative"
"$AAPL Apple Inc. Earnings Live Coverage -
 Join us now! https://t.co/wSVlUho7Ko","2017-08-01 20:22:09",892480594667548672,"positive"
"RT @_davidelman: $AAPL is set to trot out earnings, and @EricJhonsa is ready to take a bite or two @TheStreet. Join him! https://t.co/TFzPZ‚Ä¶","2017-08-01 20:22:09",892480591630745600,"negative"
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings","2017-08-01 20:22:03",892480567245197312,"negative"
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings","2017-08-01 20:21:59",892480550619021312,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:53",892480525310603264,"negative"
"$AAPL is set to trot out earnings, and @EricJhonsa is ready to take a bite or two @TheStreet. Join him! https://t.co/TFzPZbeIV7","2017-08-01 20:21:50",892480512211734528,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:47",892480500790681600,"negative"
"RT @StockTwits: Ì†ΩÌ∫® GET READY Ì†ΩÌ∫®

Apple earnings at 4:30 PM ET today. Here's every $AAPL earnings report (EPS and Revenue) since 2010 https://‚Ä¶","2017-08-01 20:21:45",892480492217487360,"neutral"
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings","2017-08-01 20:21:43",892480482205716480,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:42",892480479194173440,"negative"
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz","2017-08-01 20:21:39",892480469048188928,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:29",892480427239383040,"negative"
"RT @barna_erom: Algos waiting on that $AAPL report https://t.co/eJUw1NT5TS","2017-08-01 20:21:29",892480426652184576,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:27",892480418167042048,"negative"
"RT @Ian_Winer: Tune In alert: I'm on @CNBCClosingBell w/ @BillGriffeth &amp; @SaraEisen at approx 1:30(PT) / 4:30(ET) discussing $AAPL. #Markets","2017-08-01 20:21:25",892480409111412736,"neutral"
"RT @austin__rs: Let's do this, $AAPL https://t.co/sdMUUL8BcI","2017-08-01 20:21:23",892480398822969344,"neutral"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:17",892480376047894528,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:14",892480360893829120,"negative"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶","2017-08-01 20:21:10",892480344229851136,"negative"
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings","2017-08-01 20:21:09",892480342254395392,"negative"
"@NickGiva speaking of $AAPL, anyone bought a Zenith TV lately?  Wonder how that company's doing?","2017-08-01 20:21:04",892480318317481984,"neutral"
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz","2017-08-01 20:21:03",892480316572663808,"neutral"
